Date,Market Cap (USD),Number of Coins
11/8/2018,75332898.29,222295208.2
11/9/2018,72626464.21,222295208.2
11/10/2018,73793026.5,222295208.2
11/11/2018,77948481.72,222295208.2
11/12/2018,73024043.11,222295208.2
11/13/2018,69289207.36,222295208.2
11/14/2018,55095333.62,222295208.2
11/15/2018,52893877.79,222295208.2
11/16/2018,50190554.89,222295208.2
11/17/2018,50560927.88,222295208.2
11/18/2018,51128388.56,222295208.2
11/19/2018,37144925.17,222295208.2
11/20/2018,30728371.39,222295208.2
11/21/2018,34865811.61,222295208.2
11/22/2018,31528581.6,222295208.2
11/23/2018,32637203.69,222295208.2
11/24/2018,27700531.63,222295208.2
11/25/2018,26425820.47,222295208.2
11/26/2018,23961295.31,222295208.2
11/27/2018,25245370.96,222295208.2
11/28/2018,29732513.84,222295208.2
11/29/2018,29909721.74,222295208.2
11/30/2018,27418362.9,222295208.2
12/1/2018,28440446.27,222295208.2
12/2/2018,27508717.27,222295208.2
12/3/2018,25438409.91,222295208.2
12/4/2018,26209461.13,222295208.2
12/5/2018,24444098.44,222295208.2
12/6/2018,20714979.22,222295208.2
12/7/2018,20412221.76,222295208.2
12/8/2018,19847391.75,222295208.2
12/9/2018,20781702.94,222295208.2
12/10/2018,19704929.29,222295208.2
12/11/2018,19125733.76,222295208.2
12/12/2018,19862878.46,222295208.2
12/13/2018,18883839.86,222295208.2
12/14/2018,18557089.83,222295208.2
12/15/2018,19989392.51,222295208.2
12/16/2018,19154415.74,222295208.2
12/17/2018,21219147.16,222295208.2
12/18/2018,21952139.91,222295208.2
12/19/2018,22070309.92,222295208.2
12/20/2018,24933088.54,222295208.2
12/21/2018,24550892.12,222295208.2
12/22/2018,27340236.96,222295208.2
12/23/2018,26666796.37,222295208.2
12/24/2018,27114698.66,222295208.2
12/25/2018,24303424.19,222295208.2
12/26/2018,24738166.21,222295208.2
12/27/2018,23070428.94,222295208.2
12/28/2018,28728897.43,222295208.2
12/29/2018,26151155.66,222295208.2
12/30/2018,27071056.16,222295208.2
12/31/2018,26512012.06,222295208.2
1/1/2019,25972700.28,222295208.2
1/2/2019,26704620.51,222295208.2
1/3/2019,25121738.22,222295208.2
1/4/2019,25720658.74,222295208.2
1/5/2019,25419965.78,222295208.2
1/6/2019,26495052.72,222295208.2
1/7/2019,26191739.12,222295208.2
1/8/2019,26060372.04,222295208.2
1/9/2019,26724062.55,222295208.2
1/10/2019,22732746.05,222295208.2
1/11/2019,23135420.47,222295208.2
1/12/2019,23093147.01,222295208.2
1/13/2019,21634876.15,222295208.2
1/14/2019,23818439.17,222295208.2
1/15/2019,23526203.84,222295208.2
1/16/2019,26155496.51,222295208.2
1/17/2019,30408409.97,222295208.2
1/18/2019,46869996.85,222295208.2
1/19/2019,47361578.31,222295208.2
1/20/2019,47107033.42,222295208.2
1/21/2019,45632275.5,222295208.2
1/22/2019,41828097.83,222295208.2
1/23/2019,39510401.89,222295208.2
1/24/2019,37828247.01,222295208.2
1/25/2019,39906010,222295208.2
1/26/2019,38528168.33,222295208.2
1/27/2019,33901079.54,222295208.2
1/28/2019,33746315.29,222295208.2
1/29/2019,33714135.86,222295208.2
1/30/2019,32916420.04,222295208.2
1/31/2019,31079756.99,222295208.2
2/1/2019,31700813.96,222295208.2
2/2/2019,31715786.58,222295208.2
2/3/2019,30653784.36,222295208.2
2/4/2019,32746531.21,222295208.2
2/5/2019,30954766.69,222295208.2
2/6/2019,29047703.87,222295208.2
2/7/2019,29450900.57,222295208.2
2/8/2019,31384815.51,222295208.2
2/9/2019,31181595.78,222295208.2
2/10/2019,31524596.71,222295208.2
2/11/2019,30919223.88,222295208.2
2/12/2019,32730430.64,222295208.2
2/13/2019,31927603.92,222295208.2
2/14/2019,31605989.95,222295208.2
2/15/2019,31096779.79,222295208.2
2/16/2019,31953211.15,222295208.2
2/17/2019,32643798.99,222295208.2
2/18/2019,34707632.59,222295208.2
2/19/2019,33603642.33,222295208.2
2/20/2019,34379516.55,222295208.2
2/21/2019,32692256.83,222295208.2
2/22/2019,33938779.47,222295208.2
2/23/2019,34982058.84,222295208.2
2/24/2019,32125282.05,222295208.2
2/25/2019,32281177.46,222295208.2
2/26/2019,32527046.02,222295208.2
2/27/2019,32127586.17,222295208.2
2/28/2019,31352200.35,222295208.2
3/1/2019,31724371.88,222295208.2
3/2/2019,31624159.13,222295208.2
3/3/2019,31580860.07,222295208.2
3/4/2019,30555973.73,222295208.2
3/5/2019,31527142.5,222295208.2
3/6/2019,32117959.54,222295208.2
3/7/2019,32451985.62,222295208.2
3/8/2019,31839806.32,222295208.2
3/9/2019,36474027.06,222295208.2
3/10/2019,37453680.31,222295208.2
3/11/2019,34362204,222295208.2
3/12/2019,35158287.74,222295208.2
3/13/2019,35031434.7,222295208.2
3/14/2019,36064212.37,222295208.2
3/15/2019,36329496.98,222295208.2
3/16/2019,35791083.64,222295208.2
3/17/2019,35808916.92,222295208.2
3/18/2019,35573806.08,222295208.2
3/19/2019,35131125.55,222295208.2
3/20/2019,35683490.82,222295208.2
3/21/2019,33604058.38,222295208.2
3/22/2019,34547890.94,222295208.2
3/23/2019,34554531.64,222295208.2
3/24/2019,34651678.87,222295208.2
3/25/2019,33883847.68,222295208.2
3/26/2019,34893603.54,222295208.2
3/27/2019,37012159.53,222295208.2
3/28/2019,37868011.79,222295208.2
3/29/2019,37400897.72,222295208.2
3/30/2019,36690756.22,222295208.2
3/31/2019,38268601.03,222295208.2
4/1/2019,43585372.37,222295208.2
4/2/2019,46575068.85,222295208.2
4/3/2019,44271756.85,222295208.2
4/4/2019,44378581.26,222295208.2
4/5/2019,45613251.46,222295208.2
4/6/2019,44900408.41,222295208.2
4/7/2019,44911768.72,222295208.2
4/8/2019,44024137.31,222295208.2
4/9/2019,44184281.1,222295208.2
4/10/2019,41401200.52,222295208.2
4/11/2019,36408465.36,222295208.2
4/12/2019,36453216.38,222295208.2
4/13/2019,36491341.02,222295208.2
4/14/2019,37750965.77,222295208.2
4/15/2019,35435189.68,222295208.2
4/16/2019,35560580.65,222295208.2
4/17/2019,35875932.75,222295208.2
4/18/2019,35853003.16,222295208.2
4/19/2019,35665496.87,222295208.2
4/20/2019,36792318.06,222295208.2
4/21/2019,34909408.56,222295208.2
4/22/2019,35754092.46,222295208.2
4/23/2019,33418357.77,222295208.2
4/24/2019,30471619.42,222295208.2
4/25/2019,27952131.91,222295208.2
4/26/2019,26290069.89,222295208.2
4/27/2019,27562759.06,222295208.2
4/28/2019,26269912.71,222295208.2
4/29/2019,25653860.91,222295208.2
4/30/2019,26669772.03,222295208.2
5/1/2019,26834551.29,222295208.2
5/2/2019,26531662.61,222295208.2
5/3/2019,25703307.19,222295208.2
5/4/2019,24332302.84,222295208.2
5/5/2019,25789781.13,222295208.2
5/6/2019,28018693.12,222295208.2
5/7/2019,25402959.25,222295208.2
5/8/2019,25211445.61,222295208.2
5/9/2019,22321820.86,222295208.2
5/10/2019,24041379.47,222295208.2
5/11/2019,27200899.58,222295208.2
5/12/2019,25353469.75,222295208.2
5/13/2019,25752225.33,222295208.2
5/14/2019,26241511.68,222295208.2
5/15/2019,30365472.22,222295208.2
5/16/2019,29269813.61,222295208.2
5/17/2019,27663767.27,222295208.2
5/18/2019,28026711.96,222295208.2
5/19/2019,28288630.62,222295208.2
5/20/2019,28112035.59,222295208.2
5/21/2019,30254169.56,222295208.2
5/22/2019,30355560.14,222295208.2
5/23/2019,31616048.65,222295208.2
5/24/2019,30983461.63,222295208.2
5/25/2019,30298611.58,222295208.2
5/26/2019,31232904.49,222295208.2
5/27/2019,31576427.75,222295208.2
5/28/2019,30702338.13,222295208.2
5/29/2019,32139832.86,222295208.2
5/30/2019,28659799.83,222295208.2
5/31/2019,30094993.64,222295208.2
6/1/2019,29338120.43,222295208.2
6/2/2019,30740270.96,222295208.2
6/3/2019,27952865.67,222295208.2
6/4/2019,25833512.13,222295208.2
6/5/2019,27473926.56,222295208.2
6/6/2019,27201984.02,222295208.2
6/7/2019,28383637.32,222295208.2
6/8/2019,28755946.77,222295208.2
6/9/2019,28667945.81,222295208.2
6/10/2019,30732412.49,222295208.2
6/11/2019,31414403.71,222295208.2
6/12/2019,30881246.45,222295208.2
6/13/2019,29168953.78,222295208.2
6/14/2019,27371230.08,222295208.2
6/15/2019,28354458.51,222295208.2
6/16/2019,27463530.4,222295208.2
6/17/2019,26680016.35,222295208.2
6/18/2019,26738711.69,222295208.2
6/19/2019,26989681.19,222295208.2
6/20/2019,25428656.82,222295208.2
6/21/2019,23946006.3,222295208.2
6/22/2019,24329168.78,222295208.2
6/23/2019,23681676.73,222295208.2
6/24/2019,24730755.24,222295208.2
6/25/2019,24566927.75,222295208.2
6/26/2019,22509324.89,222295208.2
6/27/2019,21625252.09,222295208.2
6/28/2019,22049286.99,222295208.2
6/29/2019,22948878.75,222295208.2
6/30/2019,21503562.46,222295208.2
7/1/2019,21445546.7,222295208.2
7/2/2019,20942125.81,222295208.2
7/3/2019,24574891.95,222295208.2
7/4/2019,28422141.19,222295208.2
7/5/2019,25858626.24,222295208.2
7/6/2019,24720214.7,222295208.2
7/7/2019,26030478.55,222295208.2
7/8/2019,34066904.48,222295208.2
